PID,Tx-0,Tx-1,Tx-2,Tx-3,Tx-4,Tx-5,Tx-6,Tx-7,Tx-8,Tx-9,Tx-10,Tx-11,Tx-12,Tx-13,Tx-14,Tx-15,Tx-16,Tx-17,Tx-18,Tx-19,Tx-20,Tx-21,Tx-22,Tx-23,Tx-24,Tx-25,Tx-26,Tx-27,Tx-28,Tx-29,Tx-30,Tx-31,Tx-32,Tx-33,Tx-34,Tx-35,Tx-36,Tx-37,Tx-38,Tx-39,Tx-40,Tx-41,Tx-42,Tx-43,Tx-44,Tx-45,Tx-46,Tx-47,Tx-48,Tx-49,Tx-50,Tx-51,Tx-52,Tx-53,Tx-54,Tx-55,Tx-56,Tx-57,Tx-58,Tx-59,Tx-60,Tx-61,Tx-62,Tx-63,Tx-64,Tx-65,Tx-66,Tx-67,Tx-68,Tx-69,Tx-70,Tx-71,Tx-72,Tx-73,Tx-74,Tx-75,Tx-76,Tx-77,Tx-78,Tx-79,Tx-80,Tx-81,Tx-82,Tx-83,Tx-84,Tx-85,Tx-86,Tx-87,Tx-88,Tx-89,Tx-90,Tx-91,Tx-92,Tx-93,Tx-94,Tx-95,Tx-96,Tx-97,Tx-98,Tx-99,Tx-100,Tx-101,Tx-102,Tx-103,Tx-104,Tx-105,Tx-106,Tx-107,Tx-108,Tx-109,Tx-110,Tx-111,Tx-112,Tx-113,Tx-114,Tx-115,Tx-116,Tx-117,Tx-118,Tx-119,Tx-120,Tx-121,Tx-122,Tx-123,Tx-124,Tx-125,Tx-126,Tx-127,Tx-128,Tx-129,Tx-130,Tx-131,Tx-132,Tx-133,Tx-134,Tx-135,Tx-136,Tx-137,Tx-138,Tx-139,Tx-140,Tx-141,Tx-142,Tx-143,Tx-144
11,0.432363013699,0.0727739726027,0.000856164383562,0.000856164383562,0.000856164383562,0.0,0.000856164383562,0.000856164383562,0.0967465753425,0.000856164383562,0.0,0.120719178082,0.144691780822,0.0,0.120719178082,0.0,0.000856164383562,0.000856164383562,0.000856164383562,0.000856164383562,0.000856164383562,0.000856164383562,0.000856164383562,0.000856164383562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.510735198439,0.109954456734,0.000650618087183,0.000650618087183,0.0370852309694,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.0735198438517,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.000650618087183,0.0377358490566,0.000650618087183,0.000650618087183,0.0370852309694,0.0728692257645,0.0722186076773,0.0364346128822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.492621222769,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.0,0.000702740688686,0.000702740688686,0.0990864371047,0.000702740688686,0.0,0.118763176388,0.0990864371047,0.0,0.0990864371047,0.0,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.000702740688686,0.0,0.000702740688686,0.0794096978215,0.000702740688686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.501740139211,0.131090487239,0.000580046403712,0.000580046403712,0.0469837587007,0.000580046403712,0.000580046403712,0.000580046403712,0.0284222737819,0.000580046403712,0.000580046403712,0.0284222737819,0.0469837587007,0.000580046403712,0.0284222737819,0.000580046403712,0.000580046403712,0.000580046403712,0.000580046403712,0.000580046403712,0.000580046403712,0.000580046403712,0.00986078886311,0.0290023201856,0.0191415313225,0.000580046403712,0.0377030162413,0.000580046403712,0.054524361949,0.0185614849188,0.0092807424594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.512449334105,0.0885929357267,0.0306890561668,0.000579038795599,0.0283729009844,0.00984365952519,0.000579038795599,0.0237405906196,0.0283729009844,0.000579038795599,0.000579038795599,0.0353213665316,0.0538506079907,0.000579038795599,0.01447596989,0.000579038795599,0.000579038795599,0.000579038795599,0.000579038795599,0.00752750434279,0.000579038795599,0.00752750434279,0.000579038795599,0.002895193978,0.002895193978,0.0121598147076,0.0538506079907,0.00521134916039,0.026056745802,0.000579038795599,0.00752750434279,0.00926462072959,0.011580775912,0.0138969310944,0.00694846554719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.447783621337,0.0413223140496,0.000751314800902,0.000751314800902,0.0818933132983,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.163035311796,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.0413223140496,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.0413223140496,0.000751314800902,0.0413223140496,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.000751314800902,0.0405709992487,0.0803906836965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.399789029536,0.228902953586,0.00105485232068,0.00105485232068,0.152953586498,0.0,0.00105485232068,0.0770042194093,0.00105485232068,0.00105485232068,0.0,0.00105485232068,0.0200421940928,0.0,0.00105485232068,0.0,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,0.0959915611814,0.00105485232068,0.00105485232068,0.0,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,0.0,0.00105485232068,0.0,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.513261648746,0.047311827957,0.000716845878136,0.000716845878136,0.0939068100358,0.0,0.000716845878136,0.000716845878136,0.047311827957,0.000716845878136,0.0,0.000716845878136,0.0939068100358,0.0,0.047311827957,0.0,0.047311827957,0.000716845878136,0.000716845878136,0.000716845878136,0.000716845878136,0.047311827957,0.000716845878136,0.000716845878136,0.0,0.000716845878136,0.047311827957,0.000716845878136,0.000716845878136,0.000716845878136,0.0,0.000716845878136,0.0,0.000716845878136,0.000716845878136,0.000716845878136,0.000716845878136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.572955974843,0.0823899371069,0.0823899371069,0.00062893081761,0.0823899371069,0.0,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.0,0.00062893081761,0.00062893081761,0.0,0.00062893081761,0.0,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.0,0.00062893081761,0.0823899371069,0.00062893081761,0.0823899371069,0.00062893081761,0.0,0.00062893081761,0.0,0.00062893081761,0.00062893081761,0.00062893081761,0.00062893081761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.575958702065,0.0582595870206,0.000737463126844,0.000737463126844,0.0294985250737,0.0,0.000737463126844,0.000737463126844,0.144542772861,0.000737463126844,0.0,0.0294985250737,0.000737463126844,0.0,0.0582595870206,0.0,0.0294985250737,0.000737463126844,0.000737463126844,0.000737463126844,0.000737463126844,0.000737463126844,0.000737463126844,0.000737463126844,0.0,0.000737463126844,0.0294985250737,0.000737463126844,0.0294985250737,0.000737463126844,0.0,0.000737463126844,0.0,0.000737463126844,0.000737463126844,0.000737463126844,0.000737463126844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.445791726106,0.167617689016,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.0285306704708,0.111982881598,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.0563480741797,0.000713266761769,0.000713266761769,0.0563480741797,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.0563480741797,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.027817403709,0.027817403709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.531885397412,0.0928835489834,0.000462107208872,0.000462107208872,0.0235674676525,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.0235674676525,0.00184842883549,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.0235674676525,0.0235674676525,0.000462107208872,0.0235674676525,0.0235674676525,0.000462107208872,0.0813308687616,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.000462107208872,0.137245841035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.457313432836,0.0811940298507,0.000597014925373,0.000597014925373,0.0453731343284,0.000597014925373,0.000597014925373,0.000597014925373,0.0185074626866,0.000597014925373,0.000597014925373,0.000597014925373,0.0185074626866,0.000597014925373,0.0185074626866,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.0364179104478,0.000597014925373,0.0274626865672,0.0453731343284,0.00955223880597,0.0453731343284,0.00955223880597,0.000597014925373,0.00955223880597,0.000597014925373,0.000597014925373,0.000597014925373,0.000597014925373,0.00955223880597,0.000597014925373,0.000597014925373,0.117014925373,0.0179104477612,0.0089552238806,0.0089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.432105868815,0.10414269275,0.00920598388953,0.000575373993096,0.017836593786,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.0523590333717,0.017836593786,0.000575373993096,0.0350978135788,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.017836593786,0.0350978135788,0.0350978135788,0.0523590333717,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.000575373993096,0.121403912543,0.00920598388953,0.000575373993096,0.017836593786,0.00863060989643,0.0172612197929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.505043712172,0.101546738399,0.000672494956288,0.000672494956288,0.000672494956288,0.0,0.000672494956288,0.000672494956288,0.000672494956288,0.000672494956288,0.0,0.000672494956288,0.000672494956288,0.0,0.000672494956288,0.0,0.0174848688635,0.000672494956288,0.000672494956288,0.000672494956288,0.0342972427707,0.0342972427707,0.000672494956288,0.0174848688635,0.0,0.000672494956288,0.0342972427707,0.0174848688635,0.0511096166779,0.000672494956288,0.0,0.000672494956288,0.0,0.000672494956288,0.000672494956288,0.000672494956288,0.000672494956288,0.0,0.000672494956288,0.135171486214,0.000672494956288,0.000672494956288,0.000672494956288,0.000672494956288,0.0342972427707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.454899415964,0.0655418559377,0.0330953926022,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.0,0.0655418559377,0.00064892926671,0.00064892926671,0.0655418559377,0.0,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.0,0.00064892926671,0.0979883192732,0.00064892926671,0.00064892926671,0.00064892926671,0.0,0.0330953926022,0.0330953926022,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.130434782609,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.00064892926671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.479207920792,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.0501650165017,0.000660066006601,0.0,0.116171617162,0.0666666666667,0.0171617161716,0.0996699669967,0.0,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.0,0.000660066006601,0.0171617161716,0.000660066006601,0.000660066006601,0.000660066006601,0.0,0.000660066006601,0.0,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.132673267327,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.000660066006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.487382840663,0.0656092285508,0.000720980533526,0.000720980533526,0.000720980533526,0.0,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.0,0.0331651045422,0.000720980533526,0.0,0.0656092285508,0.0,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.0331651045422,0.000720980533526,0.0331651045422,0.0,0.0331651045422,0.0656092285508,0.000720980533526,0.0331651045422,0.000720980533526,0.0,0.0331651045422,0.0,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.0,0.000720980533526,0.0980533525595,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.000720980533526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
